day,action,price,predicted_prob,balance,positions,portfolio_value
341,hold,97202.8689987542,0.5020456314086914,1307.5522644752637,1,98510.42126322947
342,hold,96876.26093402512,0.5025566816329956,1307.5522644752637,1,98183.81319850039
343,hold,97714.3371744566,0.5022372603416443,1307.5522644752637,1,99021.88943893186
344,hold,98018.59661832509,0.5035547614097595,1307.5522644752637,1,99326.14888280035
345,hold,98338.7018272712,0.5033074021339417,1307.5522644752637,1,99646.25409174646
346,hold,98481.54369856586,0.5031861066818237,1307.5522644752637,1,99789.09596304112
347,hold,98519.0592307595,0.5030146241188049,1307.5522644752637,1,99826.61149523477
348,hold,98022.05812096568,0.5026960968971252,1307.5522644752637,1,99329.61038544094
349,hold,98227.3320679309,0.5047803521156311,1307.5522644752637,1,99534.88433240616
350,hold,98336.68799774042,0.5050293803215027,1307.5522644752637,1,99644.24026221568
351,hold,98250.85003188688,0.5048521161079407,1307.5522644752637,1,99558.40229636214
352,hold,98368.18235937174,0.5027443170547485,1307.5522644752637,1,99675.734623847
353,hold,98126.16133511938,0.501652717590332,1307.5522644752637,1,99433.71359959464
354,hold,98241.822442499,0.49988463521003723,1307.5522644752637,1,99549.37470697427
355,hold,98247.45441227336,0.4984848201274872,1307.5522644752637,1,99555.00667674863
356,hold,98328.7521366812,0.5021082162857056,1307.5522644752637,1,99636.30440115646
357,hold,98421.66598679434,0.5068262815475464,1307.5522644752637,1,99729.2182512696
358,hold,98190.5219426655,0.5089583396911621,1307.5522644752637,1,99498.07420714076
359,buy,98306.70568096744,0.5120068788528442,1307.5522644752637,1,99614.2579454427
360,buy,98354.95929917,0.5127677321434021,1307.5522644752637,1,99662.51156364527
361,buy,98635.9937326328,0.513279378414154,1307.5522644752637,1,99943.54599710807
362,buy,98641.48664582448,0.5132835507392883,1307.5522644752637,1,99949.03891029974
363,buy,98941.1725782136,0.5124102234840393,1307.5522644752637,1,100248.72484268887
364,buy,99244.09049710588,0.5111518502235413,1307.5522644752637,1,100551.64276158114
365,hold,98689.12290385604,0.5090219378471375,1307.5522644752637,1,99996.6751683313
366,hold,98200.30835870568,0.5086340308189392,1307.5522644752637,1,99507.86062318094
367,hold,98208.05256779343,0.5087080001831055,1307.5522644752637,1,99515.6048322687
368,hold,97057.94737411731,0.5086316466331482,1307.5522644752637,1,98365.49963859258
369,hold,96432.4063973362,0.5085548162460327,1307.5522644752637,1,97739.95866181147
370,hold,95188.4232914197,0.5087180733680725,1307.5522644752637,1,96495.97555589497
371,hold,94909.23471393716,0.5085300803184509,1307.5522644752637,1,96216.78697841242
372,hold,95374.40372435798,0.5083293914794922,1307.5522644752637,1,96681.95598883324
373,hold,95744.67131189488,0.5077413320541382,1307.5522644752637,1,97052.22357637015
374,hold,96135.15541305284,0.5073217153549194,1307.5522644752637,1,97442.7076775281
375,hold,96175.80021236626,0.5049984455108643,1307.5522644752637,1,97483.35247684152
376,hold,96214.64163369464,0.5039498209953308,1307.5522644752637,1,97522.1938981699
377,hold,96324.83585906116,0.5029289722442627,1307.5522644752637,1,97632.38812353642
378,hold,96379.27904139952,0.5013231039047241,1307.5522644752637,1,97686.83130587479
379,hold,96361.62676840216,0.5029083490371704,1307.5522644752637,1,97669.17903287742
380,hold,96448.06002721624,0.5049768686294556,1307.5522644752637,1,97755.6122916915
381,hold,96389.686033179,0.5060873627662659,1307.5522644752637,1,97697.23829765426
382,hold,96304.5157111551,0.5074756741523743,1307.5522644752637,1,97612.06797563036
383,hold,96211.30637187278,0.5068523287773132,1307.5522644752637,1,97518.85863634804
384,hold,96479.11808533416,0.5084872245788574,1307.5522644752637,1,97786.67034980943
385,hold,96480.22631988948,0.5076201558113098,1307.5522644752637,1,97787.77858436474
386,hold,96594.85836473043,0.507687509059906,1307.5522644752637,1,97902.4106292057
387,hold,96857.71626951933,0.5069013237953186,1307.5522644752637,1,98165.26853399459
388,hold,96640.432707833,0.507205069065094,1307.5522644752637,1,97947.98497230826
389,hold,96533.46795238968,0.5086185336112976,1307.5522644752637,1,97841.02021686494
390,hold,96582.88770834968,0.5083277821540833,1307.5522644752637,1,97890.43997282494
391,hold,96493.95352259732,0.5097967386245728,1307.5522644752637,1,97801.50578707259
392,buy,96668.33083690103,0.5110366344451904,1307.5522644752637,1,97975.8831013763
393,buy,96417.9449084178,0.5116146206855774,1307.5522644752637,1,97725.49717289307
394,buy,96631.34570897683,0.5120118260383606,1307.5522644752637,1,97938.8979734521
395,buy,96576.69186359124,0.5125991106033325,1307.5522644752637,1,97884.24412806651
396,buy,96676.44236752397,0.5123887062072754,1307.5522644752637,1,97983.99463199923
397,buy,96635.74766480611,0.5106242299079895,1307.5522644752637,1,97943.29992928138
398,buy,96526.3245193673,0.5106068253517151,1307.5522644752637,1,97833.87678384257
399,buy,96652.72840228872,0.5107643008232117,1307.5522644752637,1,97960.28066676398
400,buy,96486.16095700496,0.5117531418800354,1307.5522644752637,1,97793.71322148023
401,buy,96413.29570390456,0.5122348070144653,1307.5522644752637,1,97720.84796837982
402,buy,96433.35114701596,0.512812614440918,1307.5522644752637,1,97740.90341149122
403,buy,96423.40572186685,0.512635350227356,1307.5522644752637,1,97730.95798634211
404,buy,96216.37468385046,0.5128285884857178,1307.5522644752637,1,97523.92694832572
405,buy,96345.7003630976,0.5129885673522949,1307.5522644752637,1,97653.25262757286
406,buy,96532.36465453282,0.5129501819610596,1307.5522644752637,1,97839.91691900809
407,buy,96345.45264741068,0.5123106241226196,1307.5522644752637,1,97653.00491188595
408,buy,96327.069842428,0.5113143920898438,1307.5522644752637,1,97634.62210690326
409,buy,96170.77690652086,0.5109204649925232,1307.5522644752637,1,97478.32917099612
410,buy,96113.94673119442,0.5106325149536133,1307.5522644752637,1,97421.49899566968
411,buy,95729.51884312728,0.5104623436927795,1307.5522644752637,1,97037.07110760255
412,hold,95910.3437706451,0.5082313418388367,1307.5522644752637,1,97217.89603512036
413,hold,95578.6571267704,0.5056874752044678,1307.5522644752637,1,96886.20939124566
414,hold,95432.65221910208,0.504521369934082,1307.5522644752637,1,96740.20448357734
415,hold,95425.30528594145,0.5055323839187622,1307.5522644752637,1,96732.85755041671
416,hold,95664.86676122127,0.5071622133255005,1307.5522644752637,1,96972.41902569654
417,hold,95807.78271920708,0.5098010897636414,1307.5522644752637,1,97115.33498368235
418,buy,95748.56191472911,0.5113040208816528,1307.5522644752637,1,97056.11417920438
419,hold,95784.84215984005,0.5098784565925598,1307.5522644752637,1,97092.39442431531
420,hold,95764.18321415772,0.5077309608459473,1307.5522644752637,1,97071.73547863298
421,hold,96100.14512743866,0.5065789818763733,1307.5522644752637,1,97407.69739191393
422,hold,96265.4284312318,0.5081002116203308,1307.5522644752637,1,97572.98069570707
423,hold,96235.4969392334,0.5072442293167114,1307.5522644752637,1,97543.04920370867
424,hold,95980.26132457636,0.5079538822174072,1307.5522644752637,1,97287.81358905163
425,hold,95792.0954841429,0.5071078538894653,1307.5522644752637,1,97099.64774861817
426,hold,95444.921653889,0.5069880485534668,1307.5522644752637,1,96752.47391836427
427,hold,95286.7956865605,0.508349597454071,1307.5522644752637,1,96594.34795103576
428,buy,95738.0497230162,0.5112225413322449,1307.5522644752637,1,97045.60198749146
429,buy,95913.34522050364,0.5122035145759583,1307.5522644752637,1,97220.89748497891
