timestamp,price,volume,market_cap
2024-12-07 04:03:21.922,99431.7288518576,115680330192.31702,1969394514263.985
2024-12-07 05:00:30.766,99699.55259705188,115049306639.69743,1973074228924.3806
2024-12-07 06:02:08.136,99260.72893790831,107735846915.57262,1965225637406.794
2024-12-07 07:05:09.514,99491.31611217723,110510664824.63795,1969031597915.2861
2024-12-07 08:03:04.634,99596.43186712274,113662304998.86687,1969722653291.1072
2024-12-07 09:00:22.214,99648.40484337529,109489968688.60544,1971848106105.458
2024-12-07 10:03:27.707,99777.65421197002,109214801068.09412,1973356137261.5361
2024-12-07 11:00:41.969,99639.93318003212,106516492908.35236,1971665105881.369
2024-12-07 12:02:17.623,99746.17018634557,86989999906.26326,1974641457430.5088
2024-12-07 13:01:00.982,99545.51216053427,102538323462.72592,1971442224972.822
2024-12-07 14:02:28.302,99454.39921942963,96231194902.53601,1968259050651.269
2024-12-07 15:03:22.819,99547.60420718354,88534358406.41382,1968679796930.3062
2024-12-07 16:03:24.734,99877.38414540082,86717391676.41168,1974096367146.4233
2024-12-07 17:03:21.691,99696.25232916776,82713030294.98064,1971984160082.8208
2024-12-07 18:01:21.419,99717.2700314381,74328549163.63551,1972632081912.54
2024-12-07 19:00:47.245,100316.74021996472,71299294122.81981,1985897626637.6194
2024-12-07 20:02:20.382,100150.4600458066,69801879227.86603,1982910812143.2166
2024-12-07 21:03:25.765,100387.43277688618,63916647206.96901,1986381213973.856
2024-12-07 22:03:21.466,99986.27428037794,42124692433.809204,1978842436899.8752
2024-12-07 23:01:36.020,99714.62219537982,63991662058.46141,1974667020615.1099
2024-12-08 00:00:33.051,99781.82999198174,61061136199.7846,1974739091620.7542
2024-12-08 01:01:29.665,100093.91981142433,59585732417.91455,1979270490826.7097
2024-12-08 02:02:12.314,99862.76415968286,58983573320.955635,1977067702925.0107
2024-12-08 03:03:26.418,100196.2140093384,58854940766.40911,1984187792640.656
2024-12-08 04:03:16.102,100000.43022327397,56741912405.38022,1979254663396.0107
2024-12-08 05:03:32.400,99810.92717913237,56940405777.19727,1977132441209.3235
2024-12-08 06:00:09.360,99447.60724454361,51853531942.90313,1968366276284.2864
2024-12-08 07:02:48.848,99732.44095259684,53022883851.412926,1973600800103.9292
2024-12-08 08:03:30.427,99723.31815302378,53239462076.400375,1974009112313.045
2024-12-08 09:02:29.775,99023.68305420919,54000546530.736496,1960059923588.6873
2024-12-08 10:03:24.515,98929.92844600427,55397598344.664444,1955944951765.158
2024-12-08 11:02:45.841,99331.30105113215,52023092087.44628,1966009631586.2612
2024-12-08 12:03:31.967,99754.7768522786,56628476370.68093,1975606100381.13
2024-12-08 13:03:31.256,99942.77424660439,53833004513.791084,1978641673001.3113
2024-12-08 14:03:19.790,100464.25685327388,59945587021.04262,1989000286991.483
2024-12-08 15:03:28.569,99793.30624506567,51692890096.94331,1976375406425.2515
2024-12-08 16:03:30.620,99960.38207123477,39615780163.28901,1977984800500.8452
2024-12-08 17:03:31.420,99899.03575253555,61356380371.464195,1978054284120.824
2024-12-08 18:02:58.998,99986.10262488868,61414328662.05336,1979913839614.3184
2024-12-08 19:03:29.107,99660.92065618507,61560799586.22527,1972510482515.083
2024-12-08 20:03:36.251,100202.71014270514,61391714027.949265,1981785850267.7576
2024-12-08 21:03:25.397,99818.18285201913,60493912526.59991,1975483678073.6655
2024-12-08 22:03:16.787,100088.38635062006,60225035320.623856,1980806016082.217
2024-12-08 23:03:30.741,100312.69149646896,60235831999.02531,1985638571912.732
2024-12-09 00:03:34.568,101200.19297467085,56477923695.974464,2005875530840.1504
2024-12-09 01:02:17.002,99652.9133055998,66937339256.50006,1969026713825.2654
2024-12-09 02:02:42.049,99538.11718985396,67497377200.32897,1968748529344.7842
2024-12-09 03:02:06.426,99265.6326527906,64522550204.711235,1964654315515.5454
2024-12-09 04:01:04.262,98767.74882215231,71478128016.41788,1953664279860.5989
2024-12-09 05:04:33.864,99467.41882642455,73167043664.78447,1967957432640.0315
2024-12-09 06:02:58.811,99464.1822382547,74344943258.9062,1968385323323.2056
2024-12-09 07:03:23.230,99072.06281298159,76116208665.80046,1962566364821.327
2024-12-09 08:02:30.568,99565.075369978,77222463888.70966,1974353152899.424
2024-12-09 09:00:53.212,98892.01674132037,79765090933.22638,1957815104342.7935
2024-12-09 10:02:03.712,98392.75350222512,83888446332.26587,1950097093673.4033
2024-12-09 11:03:30.126,98724.91556736542,86253267877.89365,1954701461891.1975
2024-12-09 12:00:52.227,98010.16158118055,88692050438.89455,1943166667203.5837
2024-12-09 13:03:40.766,98575.02651875037,85785124535.02019,1951279215161.5996
2024-12-09 14:03:37.456,98998.51106740255,64125846970.83049,1959998129049.9287
2024-12-09 15:03:38.502,100281.08359623082,88801300308.98056,1986631215174.754
2024-12-09 16:03:04.869,97921.48726033418,104085078461.23026,1938137762537.168
2024-12-09 17:03:29.744,97819.99371823459,107107921652.97858,1937436003968.5515
2024-12-09 18:03:36.360,97394.18276855789,110246411282.05493,1930982066213.7217
2024-12-09 19:03:30.397,97775.95108101096,110994339402.47041,1938651584984.432
2024-12-09 20:03:32.904,97010.6115982201,112240832677.63013,1919525119808.9482
2024-12-09 21:03:31.421,96202.22140258037,119825164232.44016,1906314731354.8435
2024-12-09 22:02:30.466,96965.94528096775,138212248852.37463,1926722356444.4539
2024-12-09 23:03:04.428,96985.94363974527,138013696650.0065,1919486803479.8467
2024-12-10 00:08:22.043,97166.10106772359,146108698136.53992,1925645886135.0566
2024-12-10 01:05:42.953,97907.09504288543,143253070361.9395,1936473339863.8523
2024-12-10 02:03:42.848,98018.51319323164,135050256427.34366,1939805110262.4707
2024-12-10 03:03:42.408,96680.47317623864,148855275909.34534,1915017425639.8853
2024-12-10 04:03:10.301,96957.57996678505,138275679913.04758,1919005224961.3196
2024-12-10 05:00:29.174,97099.22409455535,121977850405.23032,1920359329802.1367
2024-12-10 06:03:06.905,96919.17158795733,136501768742.89526,1918320633644.5193
2024-12-10 07:03:40.466,97517.36296729933,157475499339.3831,1930121837685.472
2024-12-10 08:02:24.841,97224.46281578214,148436867031.71115,1923682923906.5022
2024-12-10 09:03:32.175,97415.12408041043,143773096762.144,1929183730838.2063
2024-12-10 10:01:56.431,97594.0768220482,151615069354.42664,1931165079017.5469
2024-12-10 11:03:38.659,97653.62962753898,142496389561.6606,1933297941067.4224
2024-12-10 12:03:44.867,97802.23594364406,151470191150.13214,1937999480258.4365
2024-12-10 13:03:41.767,97101.79603392091,115732328268.83018,1920490862947.0793
2024-12-10 14:03:48.026,97779.31233566765,150133419192.28098,1935369270214.7366
2024-12-10 15:01:27.462,97693.55695658634,152055308096.80768,1930666141954.4866
2024-12-10 16:00:47.601,95763.4260302165,142925738216.34897,1899252129561.9294
2024-12-10 17:03:34.652,96424.89722261147,136536090356.17125,1909987403813.6416
2024-12-10 18:03:37.616,94561.73726601216,151771763526.93433,1870147818676.2935
2024-12-10 19:03:41.601,95070.08436228817,144292237266.27072,1881823158068.7231
2024-12-10 20:03:54.863,95927.68180667266,158552596902.06296,1898767552242.3408
2024-12-10 21:02:57.625,96608.91540144551,153702653639.6495,1912734740164.788
2024-12-10 22:03:44.834,97033.6611743948,152292284849.27933,1917635117086.535
2024-12-10 23:07:35.259,97144.5402258447,145310568148.09274,1920175596796.8306
2024-12-11 00:03:40.045,96643.1319918391,131181220263.89676,1914655590145.8315
2024-12-11 01:03:31.209,96508.91515321165,132713775909.25293,1911468669278.218
2024-12-11 02:03:37.853,95740.9358358451,137581872839.25238,1893718359128.9639
2024-12-11 03:03:06.163,97192.62580148017,134371231906.70525,1922964889203.9248
2024-12-11 04:03:36.007,97475.07334493665,136171886850.14899,1928805174930.2769
2024-12-11 05:03:47.037,97576.12120234626,128690832102.54872,1931495141030.8801
2024-12-11 06:03:44.395,97479.7258169066,135185832432.67775,1930799820605.0327
2024-12-11 07:03:46.627,97725.94367893095,135465776315.14037,1934425884096.6028
2024-12-11 08:03:49.136,97343.92073462378,110939515175.62163,1926413363004.4116
2024-12-11 09:03:28.672,98147.68686597412,128594582191.58247,1942641934841.1404
2024-12-11 10:03:53.914,98026.8820528448,118302754385.75125,1939749405406.3564
2024-12-11 11:03:45.997,98237.77966498482,118992084542.33946,1944585134125.769
2024-12-11 12:03:53.839,98341.68482519439,123894230002.67665,1946528092879.0737
2024-12-11 13:03:43.550,98191.62238411448,128317092305.21262,1944908060786.9993
2024-12-11 14:03:45.959,98816.47055771381,128453665609.91321,1954939593229.1814
